Date,Rand1,Rand2,Rand3,Rand4,Rand5,Rand6,Rand7,Rand8,Rand9,Rand10,Rand11,Rand12,Rand13,Rand14,Rand15,Rand16,Rand17,Rand18,Rand19,Rand20,Rand21,Rand22
4/9/2020,7.359418944,7.359418944,7.359418944,7.359418944,7.359418944,7.359418944,7.359418944,7.359418944,7.359418944,7.359418944,7.359418944,7.255945918,7.255945918,7.255945918,7.255945918,7.255945918,7.255945918,7.255945918,7.255945918,7.255945918,7.255945918,7.255945918
4/10/2020,6.999512228,6.999512228,6.999512228,6.999512228,6.999512228,6.999512228,6.999512228,6.999512228,6.999512228,6.999512228,6.999512228,7.137052962,7.137052962,7.137052962,7.137052962,7.137052962,7.137052962,7.137052962,7.137052962,7.137052962,7.137052962,7.137052962
4/11/2020,6.559159627,6.559159627,6.559159627,6.559159627,6.559159627,6.559159627,6.559159627,6.559159627,6.559159627,6.559159627,6.559159627,6.711196587,6.711196587,6.711196587,6.711196587,6.711196587,6.711196587,6.711196587,6.711196587,6.711196587,6.711196587,6.711196587
4/12/2020,6.327409966,6.327409966,6.327409966,6.327409966,6.327409966,6.327409966,6.327409966,6.327409966,6.327409966,6.327409966,6.327409966,6.549761761,6.549761761,6.549761761,6.549761761,6.549761761,6.549761761,6.549761761,6.549761761,6.549761761,6.549761761,6.549761761
4/13/2020,6.590680773,6.590680773,6.590680773,6.590680773,6.590680773,6.590680773,6.590680773,6.590680773,6.590680773,6.590680773,6.590680773,7.309159781,7.309159781,7.309159781,7.309159781,7.309159781,7.309159781,7.309159781,7.309159781,7.309159781,7.309159781,7.309159781
4/14/2020,6.492140568,6.492140568,6.492140568,6.492140568,6.492140568,6.492140568,6.492140568,6.492140568,6.492140568,6.492140568,6.492140568,6.906813472,6.906813472,6.906813472,6.906813472,6.906813472,6.906813472,6.906813472,6.906813472,6.906813472,6.906813472,6.906813472
4/15/2020,6.402095374,6.402095374,6.402095374,6.402095374,6.402095374,6.402095374,6.402095374,6.402095374,6.402095374,6.402095374,6.402095374,6.071561654,6.071561654,6.071561654,6.071561654,6.071561654,6.071561654,6.071561654,6.071561654,6.071561654,6.071561654,6.071561654
4/16/2020,6.361020056,6.361020056,6.361020056,6.361020056,6.361020056,6.361020056,6.361020056,6.361020056,6.361020056,6.361020056,6.361020056,5.466094195,5.466094195,5.466094195,5.466094195,5.466094195,5.466094195,5.466094195,5.466094195,5.466094195,5.466094195,5.466094195
4/17/2020,6.353598568,6.353598568,6.353598568,6.353598568,6.353598568,6.353598568,6.353598568,6.353598568,6.353598568,6.353598568,6.353598568,5.570144174,5.570144174,5.570144174,5.570144174,5.570144174,5.570144174,5.570144174,5.570144174,5.570144174,5.570144174,5.570144174
4/18/2020,6.340337094,6.340337094,6.340337094,6.340337094,6.340337094,6.340337094,6.340337094,6.340337094,6.340337094,6.340337094,6.340337094,5.969477601,5.969477601,5.969477601,5.969477601,5.969477601,5.969477601,5.969477601,5.969477601,5.969477601,5.969477601,5.969477601
4/19/2020,6.155461639,6.155461639,6.155461639,6.155461639,6.155461639,6.155461639,6.155461639,6.155461639,6.155461639,6.155461639,6.155461639,5.761161517,5.761161517,5.761161517,5.761161517,5.761161517,5.761161517,5.761161517,5.761161517,5.761161517,5.761161517,5.761161517
4/20/2020,6.193126636,6.193126636,6.193126636,6.193126636,6.193126636,6.193126636,6.193126636,6.193126636,6.193126636,6.193126636,6.193126636,5.077093491,5.077093491,5.077093491,5.077093491,5.077093491,5.077093491,5.077093491,5.077093491,5.077093491,5.077093491,5.077093491
4/21/2020,6.119574812,6.119574812,6.119574812,6.119574812,6.119574812,6.119574812,6.119574812,6.119574812,6.119574812,6.119574812,6.119574812,5.332336152,5.332336152,5.332336152,5.332336152,5.332336152,5.332336152,5.332336152,5.332336152,5.332336152,5.332336152,5.332336152
4/22/2020,5.590804478,5.590804478,5.590804478,5.590804478,5.590804478,5.590804478,5.590804478,5.590804478,5.590804478,5.590804478,5.590804478,5.110047303,5.110047303,5.110047303,5.110047303,5.110047303,5.110047303,5.110047303,5.110047303,5.110047303,5.110047303,5.110047303
4/23/2020,5.441703486,5.441703486,5.441703486,5.441703486,5.441703486,5.441703486,5.441703486,5.441703486,5.441703486,5.441703486,5.441703486,5.417312778,5.417312778,5.417312778,5.417312778,5.417312778,5.417312778,5.417312778,5.417312778,5.417312778,5.417312778,5.417312778
4/24/2020,5.900216777,5.900216777,5.900216777,5.900216777,5.900216777,5.900216777,5.900216777,5.900216777,5.900216777,5.900216777,5.900216777,6.230289379,6.230289379,6.230289379,6.230289379,6.230289379,6.230289379,6.230289379,6.230289379,6.230289379,6.230289379,6.230289379
4/25/2020,6.238620211,6.238620211,6.238620211,6.238620211,6.238620211,6.238620211,6.238620211,6.238620211,6.238620211,6.238620211,6.238620211,6.507762821,6.507762821,6.507762821,6.507762821,6.507762821,6.507762821,6.507762821,6.507762821,6.507762821,6.507762821,6.507762821
4/26/2020,6.435273374,6.435273374,6.435273374,6.435273374,6.435273374,6.435273374,6.435273374,6.435273374,6.435273374,6.435273374,6.435273374,7.109385232,7.109385232,7.109385232,7.109385232,7.109385232,7.109385232,7.109385232,7.109385232,7.109385232,7.109385232,7.109385232
4/27/2020,6.067622677,6.067622677,6.067622677,6.067622677,6.067622677,6.067622677,6.067622677,6.067622677,6.067622677,6.067622677,6.067622677,7.058151863,7.058151863,7.058151863,7.058151863,7.058151863,7.058151863,7.058151863,7.058151863,7.058151863,7.058151863,7.058151863
4/28/2020,6.15114943,6.15114943,6.15114943,6.15114943,6.15114943,6.15114943,6.15114943,6.15114943,6.15114943,6.15114943,6.15114943,6.969962708,6.969962708,6.969962708,6.969962708,6.969962708,6.969962708,6.969962708,6.969962708,6.969962708,6.969962708,6.969962708
4/29/2020,6.458173836,6.458173836,6.458173836,6.458173836,6.458173836,6.458173836,6.458173836,6.458173836,6.458173836,6.458173836,6.458173836,7.80630037,7.80630037,7.80630037,7.80630037,7.80630037,7.80630037,7.80630037,7.80630037,7.80630037,7.80630037,7.80630037
4/30/2020,7.027768483,7.027768483,7.027768483,7.027768483,7.027768483,7.027768483,7.027768483,7.027768483,7.027768483,7.027768483,7.027768483,8.638224188,8.638224188,8.638224188,8.638224188,8.638224188,8.638224188,8.638224188,8.638224188,8.638224188,8.638224188,8.638224188
5/1/2020,7.413846062,7.413846062,7.413846062,7.413846062,7.413846062,7.413846062,7.413846062,7.413846062,7.413846062,7.413846062,7.413846062,8.597402744,8.597402744,8.597402744,8.597402744,8.597402744,8.597402744,8.597402744,8.597402744,8.597402744,8.597402744,8.597402744
5/2/2020,7.453000618,7.453000618,7.453000618,7.453000618,7.453000618,7.453000618,7.453000618,7.453000618,7.453000618,7.453000618,7.453000618,8.398238414,8.398238414,8.398238414,8.398238414,8.398238414,8.398238414,8.398238414,8.398238414,8.398238414,8.398238414,8.398238414
5/3/2020,7.807650037,7.807650037,7.807650037,7.807650037,7.807650037,7.807650037,7.807650037,7.807650037,7.807650037,7.807650037,7.807650037,8.505914841,8.505914841,8.505914841,8.505914841,8.505914841,8.505914841,8.505914841,8.505914841,8.505914841,8.505914841,8.505914841
5/4/2020,7.941981052,7.941981052,7.941981052,7.941981052,7.941981052,7.941981052,7.941981052,7.941981052,7.941981052,7.941981052,7.941981052,8.82581024,8.82581024,8.82581024,8.82581024,8.82581024,8.82581024,8.82581024,8.82581024,8.82581024,8.82581024,8.82581024
5/5/2020,7.852883377,7.852883377,7.852883377,7.852883377,7.852883377,7.852883377,7.852883377,7.852883377,7.852883377,7.852883377,7.852883377,8.735804047,8.735804047,8.735804047,8.735804047,8.735804047,8.735804047,8.735804047,8.735804047,8.735804047,8.735804047,8.735804047
5/6/2020,8.22050235,8.22050235,8.22050235,8.22050235,8.22050235,8.22050235,8.22050235,8.22050235,8.22050235,8.22050235,8.22050235,8.634704329,8.634704329,8.634704329,8.634704329,8.634704329,8.634704329,8.634704329,8.634704329,8.634704329,8.634704329,8.634704329
5/7/2020,8.210992113,8.210992113,8.210992113,8.210992113,8.210992113,8.210992113,8.210992113,8.210992113,8.210992113,8.210992113,8.210992113,7.783760038,7.783760038,7.783760038,7.783760038,7.783760038,7.783760038,7.783760038,7.783760038,7.783760038,7.783760038,7.783760038
5/8/2020,7.988461153,7.988461153,7.988461153,7.988461153,7.988461153,7.988461153,7.988461153,7.988461153,7.988461153,7.988461153,7.988461153,7.379519563,7.379519563,7.379519563,7.379519563,7.379519563,7.379519563,7.379519563,7.379519563,7.379519563,7.379519563,7.379519563
5/9/2020,7.661357987,7.661357987,7.661357987,7.661357987,7.661357987,7.661357987,7.661357987,7.661357987,7.661357987,7.661357987,7.661357987,6.92447756,6.92447756,6.92447756,6.92447756,6.92447756,6.92447756,6.92447756,6.92447756,6.92447756,6.92447756,6.92447756
5/10/2020,7.280584009,7.280584009,7.280584009,7.280584009,7.280584009,7.280584009,7.280584009,7.280584009,7.280584009,7.280584009,7.280584009,6.055253177,6.055253177,6.055253177,6.055253177,6.055253177,6.055253177,6.055253177,6.055253177,6.055253177,6.055253177,6.055253177
5/11/2020,7.23528148,7.23528148,7.23528148,7.23528148,7.23528148,7.23528148,7.23528148,7.23528148,7.23528148,7.23528148,7.23528148,5.644752719,5.644752719,5.644752719,5.644752719,5.644752719,5.644752719,5.644752719,5.644752719,5.644752719,5.644752719,5.644752719
5/12/2020,7.119567844,7.119567844,7.119567844,7.119567844,7.119567844,7.119567844,7.119567844,7.119567844,7.119567844,7.119567844,7.119567844,5.503331641,5.503331641,5.503331641,5.503331641,5.503331641,5.503331641,5.503331641,5.503331641,5.503331641,5.503331641,5.503331641
5/13/2020,6.847032888,6.847032888,6.847032888,6.847032888,6.847032888,6.847032888,6.847032888,6.847032888,6.847032888,6.847032888,6.847032888,5.059361446,5.059361446,5.059361446,5.059361446,5.059361446,5.059361446,5.059361446,5.059361446,5.059361446,5.059361446,5.059361446
5/14/2020,6.583484272,6.583484272,6.583484272,6.583484272,6.583484272,6.583484272,6.583484272,6.583484272,6.583484272,6.583484272,6.583484272,5.383208505,5.383208505,5.383208505,5.383208505,5.383208505,5.383208505,5.383208505,5.383208505,5.383208505,5.383208505,5.383208505
5/15/2020,6.820704822,6.820704822,6.820704822,6.820704822,6.820704822,6.820704822,6.820704822,6.820704822,6.820704822,6.820704822,6.820704822,6.261890082,6.261890082,6.261890082,6.261890082,6.261890082,6.261890082,6.261890082,6.261890082,6.261890082,6.261890082,6.261890082
5/16/2020,7.16406577,7.16406577,7.16406577,7.16406577,7.16406577,7.16406577,7.16406577,7.16406577,7.16406577,7.16406577,7.16406577,7.40365398,7.40365398,7.40365398,7.40365398,7.40365398,7.40365398,7.40365398,7.40365398,7.40365398,7.40365398,7.40365398
5/17/2020,7.240876524,7.240876524,7.240876524,7.240876524,7.240876524,7.240876524,7.240876524,7.240876524,7.240876524,7.240876524,7.240876524,8.426499872,8.426499872,8.426499872,8.426499872,8.426499872,8.426499872,8.426499872,8.426499872,8.426499872,8.426499872,8.426499872
5/18/2020,7.363533116,7.363533116,7.363533116,7.363533116,7.363533116,7.363533116,7.363533116,7.363533116,7.363533116,7.363533116,7.363533116,9.082313512,9.082313512,9.082313512,9.082313512,9.082313512,9.082313512,9.082313512,9.082313512,9.082313512,9.082313512,9.082313512
5/19/2020,7.467614904,7.467614904,7.467614904,7.467614904,7.467614904,7.467614904,7.467614904,7.467614904,7.467614904,7.467614904,7.467614904,9.431898167,9.431898167,9.431898167,9.431898167,9.431898167,9.431898167,9.431898167,9.431898167,9.431898167,9.431898167,9.431898167
5/20/2020,7.339166476,7.339166476,7.339166476,7.339166476,7.339166476,7.339166476,7.339166476,7.339166476,7.339166476,7.339166476,7.339166476,9.618971505,9.618971505,9.618971505,9.618971505,9.618971505,9.618971505,9.618971505,9.618971505,9.618971505,9.618971505,9.618971505
5/21/2020,7.584105702,7.584105702,7.584105702,7.584105702,7.584105702,7.584105702,7.584105702,7.584105702,7.584105702,7.584105702,7.584105702,9.785002898,9.785002898,9.785002898,9.785002898,9.785002898,9.785002898,9.785002898,9.785002898,9.785002898,9.785002898,9.785002898
5/22/2020,8.085635448,8.085635448,8.085635448,8.085635448,8.085635448,8.085635448,8.085635448,8.085635448,8.085635448,8.085635448,8.085635448,9.909380814,9.909380814,9.909380814,9.909380814,9.909380814,9.909380814,9.909380814,9.909380814,9.909380814,9.909380814,9.909380814
5/23/2020,8.847762247,8.847762247,8.847762247,8.847762247,8.847762247,8.847762247,8.847762247,8.847762247,8.847762247,8.847762247,8.847762247,10.29187052,10.29187052,10.29187052,10.29187052,10.29187052,10.29187052,10.29187052,10.29187052,10.29187052,10.29187052,10.29187052
5/24/2020,9.440530801,9.440530801,9.440530801,9.440530801,9.440530801,9.440530801,9.440530801,9.440530801,9.440530801,9.440530801,9.440530801,10.45456173,10.45456173,10.45456173,10.45456173,10.45456173,10.45456173,10.45456173,10.45456173,10.45456173,10.45456173,10.45456173
5/25/2020,9.868305557,9.868305557,9.868305557,9.868305557,9.868305557,9.868305557,9.868305557,9.868305557,9.868305557,9.868305557,9.868305557,10.6542976,10.6542976,10.6542976,10.6542976,10.6542976,10.6542976,10.6542976,10.6542976,10.6542976,10.6542976,10.6542976
5/26/2020,10.51526304,10.51526304,10.51526304,10.51526304,10.51526304,10.51526304,10.51526304,10.51526304,10.51526304,10.51526304,10.51526304,11.59862792,11.59862792,11.59862792,11.59862792,11.59862792,11.59862792,11.59862792,11.59862792,11.59862792,11.59862792,11.59862792
5/27/2020,11.22721436,11.22721436,11.22721436,11.22721436,11.22721436,11.22721436,11.22721436,11.22721436,11.22721436,11.22721436,11.22721436,12.83545721,12.83545721,12.83545721,12.83545721,12.83545721,12.83545721,12.83545721,12.83545721,12.83545721,12.83545721,12.83545721
5/28/2020,11.94449156,11.94449156,11.94449156,11.94449156,11.94449156,11.94449156,11.94449156,11.94449156,11.94449156,11.94449156,11.94449156,14.10398022,14.10398022,14.10398022,14.10398022,14.10398022,14.10398022,14.10398022,14.10398022,14.10398022,14.10398022,14.10398022
5/29/2020,12.35737619,12.35737619,12.35737619,12.35737619,12.35737619,12.35737619,12.35737619,12.35737619,12.35737619,12.35737619,12.35737619,14.80537156,14.80537156,14.80537156,14.80537156,14.80537156,14.80537156,14.80537156,14.80537156,14.80537156,14.80537156,14.80537156
5/30/2020,12.44296273,12.44296273,12.44296273,12.44296273,12.44296273,12.44296273,12.44296273,12.44296273,12.44296273,12.44296273,12.44296273,14.59405495,14.59405495,14.59405495,14.59405495,14.59405495,14.59405495,14.59405495,14.59405495,14.59405495,14.59405495,14.59405495
5/31/2020,12.20591285,12.20591285,12.20591285,12.20591285,12.20591285,12.20591285,12.20591285,12.20591285,12.20591285,12.20591285,12.20591285,13.95726396,13.95726396,13.95726396,13.95726396,13.95726396,13.95726396,13.95726396,13.95726396,13.95726396,13.95726396,13.95726396
6/1/2020,11.88932798,11.88932798,11.88932798,11.88932798,11.88932798,11.88932798,11.88932798,11.88932798,11.88932798,11.88932798,11.88932798,13.12435836,13.12435836,13.12435836,13.12435836,13.12435836,13.12435836,13.12435836,13.12435836,13.12435836,13.12435836,13.12435836
6/2/2020,12.01826072,12.01826072,12.01826072,12.01826072,12.01826072,12.01826072,12.01826072,12.01826072,12.01826072,12.01826072,12.01826072,12.43789353,12.43789353,12.43789353,12.43789353,12.43789353,12.43789353,12.43789353,12.43789353,12.43789353,12.43789353,12.43789353
6/3/2020,12.52057994,12.52057994,12.52057994,12.52057994,12.52057994,12.52057994,12.52057994,12.52057994,12.52057994,12.52057994,12.52057994,12.20570267,12.20570267,12.20570267,12.20570267,12.20570267,12.20570267,12.20570267,12.20570267,12.20570267,12.20570267,12.20570267
6/4/2020,12.95941298,12.95941298,12.95941298,12.95941298,12.95941298,12.95941298,12.95941298,12.95941298,12.95941298,12.95941298,12.95941298,11.81484574,11.81484574,11.81484574,11.81484574,11.81484574,11.81484574,11.81484574,11.81484574,11.81484574,11.81484574,11.81484574
6/5/2020,13.23300932,13.23300932,13.23300932,13.23300932,13.23300932,13.23300932,13.23300932,13.23300932,13.23300932,13.23300932,13.23300932,11.66064707,11.66064707,11.66064707,11.66064707,11.66064707,11.66064707,11.66064707,11.66064707,11.66064707,11.66064707,11.66064707
6/6/2020,13.43530417,13.43530417,13.43530417,13.43530417,13.43530417,13.43530417,13.43530417,13.43530417,13.43530417,13.43530417,13.43530417,12.27655339,12.27655339,12.27655339,12.27655339,12.27655339,12.27655339,12.27655339,12.27655339,12.27655339,12.27655339,12.27655339
6/7/2020,13.32923637,13.32923637,13.32923637,13.32923637,13.32923637,13.32923637,13.32923637,13.32923637,13.32923637,13.32923637,13.32923637,12.70120878,12.70120878,12.70120878,12.70120878,12.70120878,12.70120878,12.70120878,12.70120878,12.70120878,12.70120878,12.70120878
6/8/2020,13.14563552,13.14563552,13.14563552,13.14563552,13.14563552,13.14563552,13.14563552,13.14563552,13.14563552,13.14563552,13.14563552,13.16691269,13.16691269,13.16691269,13.16691269,13.16691269,13.16691269,13.16691269,13.16691269,13.16691269,13.16691269,13.16691269
6/9/2020,13.12981109,13.12981109,13.12981109,13.12981109,13.12981109,13.12981109,13.12981109,13.12981109,13.12981109,13.12981109,13.12981109,13.82172865,13.82172865,13.82172865,13.82172865,13.82172865,13.82172865,13.82172865,13.82172865,13.82172865,13.82172865,13.82172865
6/10/2020,13.43440058,13.43440058,13.43440058,13.43440058,13.43440058,13.43440058,13.43440058,13.43440058,13.43440058,13.43440058,13.43440058,14.66309849,14.66309849,14.66309849,14.66309849,14.66309849,14.66309849,14.66309849,14.66309849,14.66309849,14.66309849,14.66309849
6/11/2020,13.42177001,13.42177001,13.42177001,13.42177001,13.42177001,13.42177001,13.42177001,13.42177001,13.42177001,13.42177001,13.42177001,15.02869428,15.02869428,15.02869428,15.02869428,15.02869428,15.02869428,15.02869428,15.02869428,15.02869428,15.02869428,15.02869428
6/12/2020,12.93777726,12.93777726,12.93777726,12.93777726,12.93777726,12.93777726,12.93777726,12.93777726,12.93777726,12.93777726,12.93777726,14.21490744,14.21490744,14.21490744,14.21490744,14.21490744,14.21490744,14.21490744,14.21490744,14.21490744,14.21490744,14.21490744
6/13/2020,12.6724869,12.6724869,12.6724869,12.6724869,12.6724869,12.6724869,12.6724869,12.6724869,12.6724869,12.6724869,12.6724869,13.06842041,13.06842041,13.06842041,13.06842041,13.06842041,13.06842041,13.06842041,13.06842041,13.06842041,13.06842041,13.06842041
6/14/2020,12.77726511,12.77726511,12.77726511,12.77726511,12.77726511,12.77726511,12.77726511,12.77726511,12.77726511,12.77726511,12.77726511,12.85332144,12.85332144,12.85332144,12.85332144,12.85332144,12.85332144,12.85332144,12.85332144,12.85332144,12.85332144,12.85332144
6/15/2020,13.03290055,13.03290055,13.03290055,13.03290055,13.03290055,13.03290055,13.03290055,13.03290055,13.03290055,13.03290055,13.03290055,12.89888842,12.89888842,12.89888842,12.89888842,12.89888842,12.89888842,12.89888842,12.89888842,12.89888842,12.89888842,12.89888842
6/16/2020,13.10796304,13.10796304,13.10796304,13.10796304,13.10796304,13.10796304,13.10796304,13.10796304,13.10796304,13.10796304,13.10796304,12.39419743,12.39419743,12.39419743,12.39419743,12.39419743,12.39419743,12.39419743,12.39419743,12.39419743,12.39419743,12.39419743
6/17/2020,13.05878915,13.05878915,13.05878915,13.05878915,13.05878915,13.05878915,13.05878915,13.05878915,13.05878915,13.05878915,13.05878915,11.4544798,11.4544798,11.4544798,11.4544798,11.4544798,11.4544798,11.4544798,11.4544798,11.4544798,11.4544798,11.4544798
6/18/2020,13.07992413,13.07992413,13.07992413,13.07992413,13.07992413,13.07992413,13.07992413,13.07992413,13.07992413,13.07992413,13.07992413,11.13115397,11.13115397,11.13115397,11.13115397,11.13115397,11.13115397,11.13115397,11.13115397,11.13115397,11.13115397,11.13115397
6/19/2020,12.93474121,12.93474121,12.93474121,12.93474121,12.93474121,12.93474121,12.93474121,12.93474121,12.93474121,12.93474121,12.93474121,11.65457497,11.65457497,11.65457497,11.65457497,11.65457497,11.65457497,11.65457497,11.65457497,11.65457497,11.65457497,11.65457497
6/20/2020,12.88743665,12.88743665,12.88743665,12.88743665,12.88743665,12.88743665,12.88743665,12.88743665,12.88743665,12.88743665,12.88743665,12.70645288,12.70645288,12.70645288,12.70645288,12.70645288,12.70645288,12.70645288,12.70645288,12.70645288,12.70645288,12.70645288
6/21/2020,13.31192328,13.31192328,13.31192328,13.31192328,13.31192328,13.31192328,13.31192328,13.31192328,13.31192328,13.31192328,13.31192328,13.77052512,13.77052512,13.77052512,13.77052512,13.77052512,13.77052512,13.77052512,13.77052512,13.77052512,13.77052512,13.77052512
6/22/2020,13.87061194,13.87061194,13.87061194,13.87061194,13.87061194,13.87061194,13.87061194,13.87061194,13.87061194,13.87061194,13.87061194,14.84233546,14.84233546,14.84233546,14.84233546,14.84233546,14.84233546,14.84233546,14.84233546,14.84233546,14.84233546,14.84233546
6/23/2020,14.19218028,14.19218028,14.19218028,14.19218028,14.19218028,14.19218028,14.19218028,14.19218028,14.19218028,14.19218028,14.19218028,15.99016312,15.99016312,15.99016312,15.99016312,15.99016312,15.99016312,15.99016312,15.99016312,15.99016312,15.99016312,15.99016312
6/24/2020,13.82019958,13.82019958,13.82019958,13.82019958,13.82019958,13.82019958,13.82019958,13.82019958,13.82019958,13.82019958,13.82019958,16.18591936,16.18591936,16.18591936,16.18591936,16.18591936,16.18591936,16.18591936,16.18591936,16.18591936,16.18591936,16.18591936
6/25/2020,13.56061493,13.56061493,13.56061493,13.56061493,13.56061493,13.56061493,13.56061493,13.56061493,13.56061493,13.56061493,13.56061493,15.99007589,15.99007589,15.99007589,15.99007589,15.99007589,15.99007589,15.99007589,15.99007589,15.99007589,15.99007589,15.99007589
6/26/2020,13.68974808,13.68974808,13.68974808,13.68974808,13.68974808,13.68974808,13.68974808,13.68974808,13.68974808,13.68974808,13.68974808,15.72492119,15.72492119,15.72492119,15.72492119,15.72492119,15.72492119,15.72492119,15.72492119,15.72492119,15.72492119,15.72492119
6/27/2020,14.14748161,14.14748161,14.14748161,14.14748161,14.14748161,14.14748161,14.14748161,14.14748161,14.14748161,14.14748161,14.14748161,15.58851033,15.58851033,15.58851033,15.58851033,15.58851033,15.58851033,15.58851033,15.58851033,15.58851033,15.58851033,15.58851033
6/28/2020,14.74773442,14.74773442,14.74773442,14.74773442,14.74773442,14.74773442,14.74773442,14.74773442,14.74773442,14.74773442,14.74773442,15.72494372,15.72494372,15.72494372,15.72494372,15.72494372,15.72494372,15.72494372,15.72494372,15.72494372,15.72494372,15.72494372
6/29/2020,15.18467825,15.18467825,15.18467825,15.18467825,15.18467825,15.18467825,15.18467825,15.18467825,15.18467825,15.18467825,15.18467825,15.52702104,15.52702104,15.52702104,15.52702104,15.52702104,15.52702104,15.52702104,15.52702104,15.52702104,15.52702104,15.52702104
6/30/2020,15.53546214,15.53546214,15.53546214,15.53546214,15.53546214,15.53546214,15.53546214,15.53546214,15.53546214,15.53546214,15.53546214,15.08076116,15.08076116,15.08076116,15.08076116,15.08076116,15.08076116,15.08076116,15.08076116,15.08076116,15.08076116,15.08076116
7/1/2020,15.80719393,15.80719393,15.80719393,15.80719393,15.80719393,15.80719393,15.80719393,15.80719393,15.80719393,15.80719393,15.80719393,15.42846851,15.42846851,15.42846851,15.42846851,15.42846851,15.42846851,15.42846851,15.42846851,15.42846851,15.42846851,15.42846851
7/2/2020,15.81125345,15.81125345,15.81125345,15.81125345,15.81125345,15.81125345,15.81125345,15.81125345,15.81125345,15.81125345,15.81125345,15.63243102,15.63243102,15.63243102,15.63243102,15.63243102,15.63243102,15.63243102,15.63243102,15.63243102,15.63243102,15.63243102
7/3/2020,15.82408636,15.82408636,15.82408636,15.82408636,15.82408636,15.82408636,15.82408636,15.82408636,15.82408636,15.82408636,15.82408636,15.92325154,15.92325154,15.92325154,15.92325154,15.92325154,15.92325154,15.92325154,15.92325154,15.92325154,15.92325154,15.92325154
7/4/2020,15.86238997,15.86238997,15.86238997,15.86238997,15.86238997,15.86238997,15.86238997,15.86238997,15.86238997,15.86238997,15.86238997,16.1362696,16.1362696,16.1362696,16.1362696,16.1362696,16.1362696,16.1362696,16.1362696,16.1362696,16.1362696,16.1362696
7/5/2020,15.97663506,15.97663506,15.97663506,15.97663506,15.97663506,15.97663506,15.97663506,15.97663506,15.97663506,15.97663506,15.97663506,16.2283264,16.2283264,16.2283264,16.2283264,16.2283264,16.2283264,16.2283264,16.2283264,16.2283264,16.2283264,16.2283264
7/6/2020,16.05986954,16.05986954,16.05986954,16.05986954,16.05986954,16.05986954,16.05986954,16.05986954,16.05986954,16.05986954,16.05986954,16.59271805,16.59271805,16.59271805,16.59271805,16.59271805,16.59271805,16.59271805,16.59271805,16.59271805,16.59271805,16.59271805
7/7/2020,16.10163222,16.10163222,16.10163222,16.10163222,16.10163222,16.10163222,16.10163222,16.10163222,16.10163222,16.10163222,16.10163222,17.12250329,17.12250329,17.12250329,17.12250329,17.12250329,17.12250329,17.12250329,17.12250329,17.12250329,17.12250329,17.12250329
7/8/2020,16.4813125,16.4813125,16.4813125,16.4813125,16.4813125,16.4813125,16.4813125,16.4813125,16.4813125,16.4813125,16.4813125,17.53415649,17.53415649,17.53415649,17.53415649,17.53415649,17.53415649,17.53415649,17.53415649,17.53415649,17.53415649,17.53415649
7/9/2020,16.81077768,16.81077768,16.81077768,16.81077768,16.81077768,16.81077768,16.81077768,16.81077768,16.81077768,16.81077768,16.81077768,17.98912435,17.98912435,17.98912435,17.98912435,17.98912435,17.98912435,17.98912435,17.98912435,17.98912435,17.98912435,17.98912435
7/10/2020,17.19684383,17.19684383,17.19684383,17.19684383,17.19684383,17.19684383,17.19684383,17.19684383,17.19684383,17.19684383,17.19684383,18.47043611,18.47043611,18.47043611,18.47043611,18.47043611,18.47043611,18.47043611,18.47043611,18.47043611,18.47043611,18.47043611
7/11/2020,17.40130538,17.40130538,17.40130538,17.40130538,17.40130538,17.40130538,17.40130538,17.40130538,17.40130538,17.40130538,17.40130538,18.66634116,18.66634116,18.66634116,18.66634116,18.66634116,18.66634116,18.66634116,18.66634116,18.66634116,18.66634116,18.66634116
7/12/2020,17.24182085,17.24182085,17.24182085,17.24182085,17.24182085,17.24182085,17.24182085,17.24182085,17.24182085,17.24182085,17.24182085,18.25531529,18.25531529,18.25531529,18.25531529,18.25531529,18.25531529,18.25531529,18.25531529,18.25531529,18.25531529,18.25531529
7/13/2020,17.2727644,17.2727644,17.2727644,17.2727644,17.2727644,17.2727644,17.2727644,17.2727644,17.2727644,17.2727644,17.2727644,17.95281076,17.95281076,17.95281076,17.95281076,17.95281076,17.95281076,17.95281076,17.95281076,17.95281076,17.95281076,17.95281076
7/14/2020,17.27371132,17.27371132,17.27371132,17.27371132,17.27371132,17.27371132,17.27371132,17.27371132,17.27371132,17.27371132,17.27371132,17.42491935,17.42491935,17.42491935,17.42491935,17.42491935,17.42491935,17.42491935,17.42491935,17.42491935,17.42491935,17.42491935
7/15/2020,17.1810858,17.1810858,17.1810858,17.1810858,17.1810858,17.1810858,17.1810858,17.1810858,17.1810858,17.1810858,17.1810858,16.82801512,16.82801512,16.82801512,16.82801512,16.82801512,16.82801512,16.82801512,16.82801512,16.82801512,16.82801512,16.82801512
7/16/2020,17.33900263,17.33900263,17.33900263,17.33900263,17.33900263,17.33900263,17.33900263,17.33900263,17.33900263,17.33900263,17.33900263,16.68888091,16.68888091,16.68888091,16.68888091,16.68888091,16.68888091,16.68888091,16.68888091,16.68888091,16.68888091,16.68888091
